Image_Target	Image_Distractor	Location_Target	Location_Distractor	targetv	distractorv	List	Condition	Blocks	Pair_num	Sound	CS_Onset	Crit_period	Frame_duration	Target_Syl	Distractor_Syl	Target_Freq	Distractor_Freq	Target_RT	Distractor_RT	Status	Status_1	gender_sp_values	cognate	random
fire.jpg	vase.jpg	"(959, 189)"	"(1331, 816)"	fuego	jarron	2	S_HT	2	29	encuentra_el_dibujo_de_un_fuego.wav	940	927	1867	2	2	5.303	2.303	1208	1199	exp	r	m	NA	0.178461969
hose.jpg	letter.jpg	"(1331, 816)"	"(588, 816)"	manguera	carta	2	S_LT	2	5	encuentra_el_dibujo_de_una_manguera.wav	924	970	1894	3	2	1.792	5.429	1064	1125	exp	r	f	NA	0.159644219
typewriter.jpg	beard.jpg	"(588, 263)"	"(1331, 816)"	typewriter	beard	2	CS	3	0	elige_el_drawing_of_a_typewriter.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.302391144
king.jpg	cactus.jpg	"(959, 189)"	"(1564, 540)"	king	cactus	2	CS_HT	3	12	elige_el_drawing_of_a_king.wav	897	829	1726	1	2	4.605	1.386	898	933	exp	r	m	NA	0.282323003
cookie.jpg	girl.jpg	"(588, 816)"	"(959, 189)"	cookie	girl	2	CS_LT	1	22	encuentra_el_drawing_of_a_cookie.wav	927	841	1768	2	1	1.609	6.084	1245	877	exp	r	f	NA	0.185929118
parrot.jpg	glass.jpg	"(959, 890)"	"(1331, 263)"	parrot	glass	2	CS_LT	3	18	encuentra_el_drawing_of_a_parrot.wav	927	841	1768	2	1	1.609	4.984	1045	838	exp	r	m	NA	0.258163807
lamp.jpg	tear.jpg	"(1331, 263)"	"(1331, 816)"	lampara	lagrima	2	S	3	0	encuentra_el_dibujo_de_una_lampara.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.174305881
block.jpg	tractor.jpg	"(1564, 540)"	"(355, 540)"	cubo	tractor	2	S	3	0	elige_el_dibujo_de_un_cubo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.214107108
nest.jpg	rocket.jpg	"(1331, 263)"	"(588, 263)"	nido	cohete	2	S	3	0	elige_el_dibujo_de_un_nido.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.283580669
stove.jpg	jacket.jpg	"(588, 816)"	"(588, 263)"	estufa	chamarra	2	S	3	0	elige_el_dibujo_de_una_estufa.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.333241766
package.jpg	snail.jpg	"(1331, 263)"	"(588, 263)"	package	snail	2	CS	4	0	encuentra_el_drawing_of_a_package.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.320189012
waiter.jpg	elephant.jpg	"(1331, 816)"	"(1331, 263)"	mesero	elefante	2	S	4	0	encuentra_el_dibujo_de_un_mesero.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.26652799
comb.jpg	baby.jpg	"(588, 816)"	"(1331, 816)"	peine	bebe	2	S	4	0	encuentra_el_dibujo_de_un_peine.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.314140281
windmill.jpg	brush.jpg	"(959, 890)"	"(355, 540)"	molino	cepillo	2	S	12	0	elige_el_dibujo_de_un_molino.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.319900032
violin.jpg	rug.jpg	"(588, 263)"	"(959, 890)"	violins	tapete	2	S	4	0	encuentra_el_dibujo_de_un_violins.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.326371209
mouse.jpg	log.jpg	"(355, 540)"	"(1564, 540)"	raton	tronco	2	S	4	0	encuentra_el_dibujo_de_un_raton.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.349856503
strawberry.jpg	511glass.jpg	"(959, 890)"	"(355, 540)"	fresa	copa	2	S_LT	4	4	encuentra_el_dibujo_de_una_fresa.wav	924	970	1894	2	2	2.197224577	4.828	1001	859	exp	r	f	NA	0.249869469
lighthouse.jpg	dress.jpg	"(1331, 816)"	"(1331, 263)"	faro	vestido	2	S_LT	4	1	elige_el_dibujo_de_un_faro.wav	880	1074	1954	2	3	1.946	5.136	1424	887	exp	r	m	NA	0.332668868
toe.jpg	trash.jpg	"(959, 189)"	"(1564, 540)"	toe	trash	2	CS	5	0	elige_el_drawing_of_a_toe.wav	897	829	1726	0	0	0	0	0	0	fill	r	"f; pl, m"	NA	0.336622702
cane.jpg	walnut.jpg	"(959, 890)"	"(1564, 540)"	cane	walnut	2	CS	5	0	encuentra_el_drawing_of_a_cane.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.400954995
telescope.jpg	doctor.jpg	"(355, 540)"	"(1331, 816)"	telescope	doctor	2	CS_LT	5	23	encuentra_el_drawing_of_a_telescope.wav	927	841	1768	3	2	2.197	5.22	1035	1049	exp	r	m	c	0.85825405
stairs.jpg	bucket.jpg	"(959, 890)"	"(588, 263)"	escalera	cubeta	2	S	5	0	elige_el_dibujo_de_una_escalera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.397832736
knot.jpg	lion.jpg	"(959, 189)"	"(1564, 540)"	nudo	leon	2	S	5	0	encuentra_el_dibujo_de_un_nudo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.427790873
hair.jpg	radish.jpg	"(1564, 540)"	"(588, 816)"	cabello	rabano	2	S_HT	5	32	elige_el_dibujo_de_cabello.wav	880	758	1638	3	3	4.48863637	1.946	1033	1812	exp	r	m	NA	0.348355924
leaf.jpg	pumpkin.jpg	"(1331, 816)"	"(1331, 263)"	hoja	calabaza	2	S_HT	5	31	elige_el_dibujo_de_una_hoja.wav	816	1047	1863	2	4	4.277	1.946	866	1031	exp	r	f	NA	0.360475763
egg.jpg	octopus.jpg	"(588, 263)"	"(1564, 540)"	huevo	pulpo	2	S_HT	5	27	elige_el_dibujo_de_un_huevo.wav	880	1074	1954	2	2	4.007	1.099	1010	894	exp	r	m	NA	0.402439078
monkey.jpg	swing.jpg	"(588, 816)"	"(1331, 263)"	monkey	swing	2	CS	6	0	encuentra_el_drawing_of_a_monkey.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.45225016
camel.jpg	belt.jpg	"(588, 816)"	"(959, 189)"	camello	cinturon	2	S	6	0	elige_el_dibujo_de_un_camello.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.412722316
tank.jpg	pants.jpg	"(355, 540)"	"(1331, 816)"	tanque	pantalon	2	S	6	0	elige_el_dibujo_de_un_tanque.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.469450085
bug.jpg	shark.jpg	"(588, 263)"	"(1564, 540)"	escarabajo	tiburon	2	S	6	0	elige_el_dibujo_de_un_escarabajo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.473320338
drum.jpg	castle.jpg	"(355, 540)"	"(1331, 263)"	tambor	castillo	2	S	6	0	encuentra_el_dibujo_de_un_castillo.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.503072159
hoof.jpg	scarf.jpg	"(588, 263)"	"(1564, 540)"	pata	bufanda	2	S	6	0	encuentra_el_dibujo_de_una_pata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.537262678
queen.jpg	wheelbarrow.jpg	"(1331, 816)"	"(588, 263)"	reina	carretilla	2	S_HT	6	25	elige_el_dibujo_de_una_reina.wav	816	1047	1863	2	4	4.682	0.693	951	1395	exp	r	f	NA	0.405399547
window.jpg	hinge.jpg	"(1564, 540)"	"(959, 189)"	ventana	bisagra	2	S_HT	6	28	encuentra_el_dibujo_de_una_ventana.wav	924	970	1894	3	3	5.787	0.693	908	1845	exp	r	f	NA	0.530723361
wig.jpg	tent.jpg	"(355, 540)"	"(959, 189)"	wig	tent	2	CS	7	0	elige_el_drawing_of_a_wig.wav	897	829	1726	0	0	0	0	0	0	fill	r	f	NA	0.559683921
squirrel.jpg	ladder.jpg	"(1564, 540)"	"(588, 816)"	squirrel	ladder	2	CS	7	0	encuentra_el_drawing_of_a_squirrel.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.567643895
road.jpg	broom.jpg	"(1564, 540)"	"(588, 263)"	road	broom	2	CS_HT	7	13	encuentra_el_drawing_of_a_road.wav	927	841	1768	1	1	5.521	2.197	981	821	exp	r	f	NA	0.952549047
policeman.jpg	bat.jpg	"(588, 816)"	"(959, 189)"	policia	murcielago	2	S	7	0	encuentra_el_dibujo_de_un_policia.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.51458301
peacock.jpg	drill.jpg	"(1331, 816)"	"(1331, 263)"	pavoreal	taladro	2	S	7	0	encuentra_el_dibujo_de_un_pavoreal.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.562956053
puzzle.jpg	sink.jpg	"(588, 816)"	"(959, 189)"	rompecabezas	sink	2	S	7	0	elige_el_dibujo_de_un_rompecabezas.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.576070622
317bird.jpg	needle.jpg	"(1331, 263)"	"(1331, 816)"	paloma	aguja	2	S	7	0	elige_el_dibujo_de_una_paloma.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.59230777
stroller.jpg	shirt.jpg	"(588, 816)"	"(959, 189)"	carriola	camisa	2	S_LT	7	2	elige_el_dibujo_de_una_carriola.wav	816	1047	1863	4	3	0.602	4.804	1347	1258	exp	r	f	NA	0.557874982
wheelchair.jpg	rose.jpg	"(1331, 263)"	"(588, 263)"	wheelchair	rose	2	CS	8	0	encuentra_el_drawing_of_a_wheelchair.wav	927	841	1768	0	0	0	0	0	0	fill	r	f	NA	0.948084692
picture.jpg	fireman.jpg	"(355, 540)"	"(959, 189)"	picture	fireman	2	CS_HT	8	10	encuentra_el_drawing_of_a_picture.wav	927	841	1768	2	3	5.165	1.609	1022	898	exp	r	m	NA	0.608710059
sailor.jpg	desert.jpg	"(959, 189)"	"(355, 540)"	marinero	desierto	2	S	8	0	elige_el_dibujo_de_un_marinero.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.54003503
priest.jpg	chest.jpg	"(1331, 816)"	"(588, 263)"	sacerdote	pecho	2	S	8	0	encuentra_el_dibujo_de_un_sacerdote.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.598370887
pear.jpg	bomb.jpg	"(959, 890)"	"(588, 263)"	pera	bomba	2	S	12	0	elige_el_dibujo_de_una_pera.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.602530275
wolf.jpg	wheat.jpg	"(1331, 816)"	"(1331, 263)"	lobo	trigo	2	S	8	0	elige_el_dibujo_de_un_lobo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.610198862
whale.jpg	436needle.jpg	"(1331, 263)"	"(588, 816)"	ballena	jeringa	2	S	8	0	elige_el_dibujo_de_una_ballena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.647973274
statue.jpg	slide.jpg	"(959, 189)"	"(355, 540)"	estatua	resbaladilla	2	S	8	0	encuentra_el_dibujo_de_una_estatua.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.650095225
191brush.jpg	fan.jpg	"(959, 189)"	"(588, 816)"	brush	fan	2	CS	9	0	elige_el_drawing_of_a_brush.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.659654533
gas.jpg	wood.jpg	"(1331, 263)"	"(588, 816)"	gas	wood	2	CS	9	0	elige_el_drawing_of_gas.wav	897	727	1624	0	0	0	0	0	0	fill	r	f	NA	0.735619044
canoe.jpg	city.jpg	"(588, 263)"	"(959, 890)"	canoe	city	2	CS_LT	9	17	encuentra_el_drawing_of_a_canoe.wav	927	841	1768	2	2	1.946	5.553	1021	1165	exp	r	f	c	0.6766583
present.jpg	tape.jpg	"(355, 540)"	"(1564, 540)"	regalo	cassette	2	S	9	0	elige_el_dibujo_de_un_regalo.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.689965922
shell.jpg	gun.jpg	"(1331, 263)"	"(959, 890)"	concha	pistola	2	S	9	0	elige_el_dibujo_de_una_concha.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.713200493
magnet.jpg	turkey.jpg	"(355, 540)"	"(959, 890)"	iman	pavo	2	S	9	0	encuentra_el_dibujo_de_un_iman.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.751433363
man.jpg	kite.jpg	"(959, 189)"	"(1331, 816)"	hombre	papalote	2	S_HT	9	30	encuentra_el_dibujo_de_un_hombre.wav	940	927	1867	2	4	7.584	1.099	1410	918	exp	r	m	NA	0.674450182
dustpan.jpg	roof.jpg	"(588, 263)"	"(1564, 540)"	recogedor	techo	2	S_LT	9	7	elige_el_dibujo_de_un_recogedor.wav	880	1074	1954	4	2	1.724	4.7	1066	1325	exp	r	m	NA	0.682128978
skeleton.jpg	submarine.jpg	"(959, 189)"	"(588, 816)"	skeleton	submarine	2	CS	10	0	encuentra_el_drawing_of_a_submarine.wav	927	841	1768	0	0	0	0	0	0	fill	r	m	NA	0.770646428
rain.jpg	washingmachine.jpg	"(1331, 263)"	"(588, 263)"	rain	washingmachine	2	CS_HT	10	15	elige_el_drawing_of_rain.wav	897	727	1624	1	4	4.29	0.693	941	1105	exp	r	f	NA	0.795238434
chain.jpg	nurse.jpg	"(1564, 540)"	"(355, 540)"	cadena	enfermera	2	S	10	0	elige_el_dibujo_de_una_cadena.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.761003736
shovel.jpg	hay.jpg	"(1331, 263)"	"(355, 540)"	pala	paja	2	S	10	0	elige_el_dibujo_de_una_pala.wav	816	1047	1863	0	0	0	0	0	0	fill	r	f	NA	0.781481088
tie.jpg	map.jpg	"(1331, 263)"	"(355, 540)"	corbata	mapa	2	S	10	0	encuentra_el_dibujo_de_una_corbata.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.7858825
clock.jpg	mop.jpg	"(1331, 816)"	"(588, 263)"	reloj	trapeador	2	S	10	0	elige_el_dibujo_de_un_reloj.wav	880	1074	1954	0	0	0	0	0	0	fill	r	m	NA	0.829108973
razor.jpg	fish.jpg	"(588, 816)"	"(588, 263)"	rastrillo	pez	2	S_LT	10	3	encuentra_el_dibujo_de_un_rastrillo.wav	940	927	1867	3	1	0.693	4.094	1152	980	exp	r	m	NA	0.741702318
trophy.jpg	soldier.jpg	"(1331, 816)"	"(588, 816)"	trofeo	soldado	2	S_LT	10	6	elige_el_dibujo_de_un_trofeo.wav	880	1074	1954	3	3	2.197	4.159	1524	1009	exp	r	m	c	0.762093894
toilet.jpg	cross.jpg	"(1331, 816)"	"(1331, 263)"	toilet	cross	2	CS	11	0	elige_el_drawing_of_a_toilet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.906494233
bottle.jpg	zebra.jpg	"(959, 189)"	"(1331, 816)"	bottle	zebra	2	CS_HT	11	11	elige_el_drawing_of_a_bottle.wav	897	829	1726	2	2	4.762	1.099	990	864	exp	r	f	c	0.877831692
diaper.jpg	boat.jpg	"(1331, 816)"	"(588, 816)"	diaper	boat	2	CS_LT	11	20	elige_el_drawing_of_a_diaper.wav	897	829	1726	2	1	1.099	4.344	1248	982	exp	r	m	NA	0.829836911
bone.jpg	bra.jpg	"(355, 540)"	"(959, 890)"	hueso	brassiere	2	S	11	0	encuentra_el_dibujo_de_un_hueso.wav	940	927	1867	0	0	0	0	0	0	fill	r	m	NA	0.048816391
towel.jpg	teeth.jpg	"(1564, 540)"	"(588, 816)"	toalla	dentadura	2	S	11	0	encuentra_el_dibujo_de_una_toalla.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.366360662
lizard.jpg	slipper.jpg	"(1331, 816)"	"(588, 263)"	lagartija	pantunfla	2	S	11	0	encuentra_el_dibujo_de_una_lagartija.wav	924	970	1894	0	0	0	0	0	0	fill	r	f	NA	0.849582115
butter.jpg	anvil.jpg	"(959, 189)"	"(355, 540)"	mantequilla	cartera	2	S	11	0	encuentra_el_dibujo_de_mantequilla.wav	924	640	1564	0	0	0	0	0	0	fill	r	f	NA	0.869080494
plate.jpg	stethoscope.jpg	"(959, 890)"	"(588, 263)"	plato	estetoscopio	2	S_HT	11	26	elige_el_dibujo_de_un_plato.wav	880	1074	1954	2	5	4.454	1.099	1180	1673	exp	r	m	c	0.838954568
helmet.jpg	rainbow.jpg	"(588, 816)"	"(1331, 816)"	helmet	rainbow	2	CS	8	0	elige_el_drawing_of_a_helmet.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.942584612
thumb.jpg	nail.jpg	"(588, 816)"	"(1331, 816)"	thumb	nail	2	CS	12	0	elige_el_drawing_of_a_thumb.wav	897	829	1726	0	0	0	0	0	0	fill	r	m	NA	0.948228884
bridge.jpg	moose.jpg	"(588, 816)"	"(588, 263)"	bridge	moose	2	CS_HT	4	9	elige_el_drawing_of_a_bridge.wav	897	829	1726	1	1	4.205	0.693	860	1269	exp	r	m	NA	0.965813814
